"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136"
"RightEyeUp_RightEyebrowLeft",0.0970964280222963,0.0981374422831782,0.0958655818934604,0.0923102011740772,0.0959834795788482,0.0883082785290053,0.0872274685650447,0.0971375733284335,0.0969497792547579,0.0875222903626235,0.0956681280076442,0.0955200800222128,0.0911976898808249,0.0872047994734524,0.104613078621373,0.097827081558392,0.102627680322585,0.101094208449075,0.0966629653000556,0.0856496520757239,0.0844410376103918,0.0767298542007228,0.0743304123229006,0.0880120234090813,0.097901661579053,0.0896218005469371,0.108410028146672,0.11423440041146,0.0973054393940939,0.0924535642253897,0.0924192900383242,0.100070079865986,0.102131824050609,0.0989077400079863,0.0922640596049956,0.0950068412200191,0.0914445468129068,0.0920805278220289,0.0957415464218897,0.0979709515213943,0.0954837007901169,0.095281320797569,0.0881063678328332,0.0886253813811384,0.101419876819419,0.100129128454623,0.100160511157601,0.0994193646884305,0.0848496130671182,0.0922976212662567,0.0913994901115606,0.0907372924085707,0.0831383882204802,0.0918272113812942,0.0872272677931537,0.0824297771307832,0.0876859988109285,0.0899153333929027,0.0903536755561737,0.0917523541560966,0.0840787295685546,0.0863782512411405,0.0836462295312619,0.087061134726401,0.0864581944424552,0.0968114420213631,0.0933335926344737,0.0950756701785468,0.0928657508357961,0.0920636845701257,0.094317342009473,0.0971777499935438,0.0928724198229504,0.0909150858913615,0.0853182171476824,0.0857127636925687,0.0974068318412499,0.0932821753183841,0.0847024468384218,0.086981724708983,0.0902594746089441,0.092404690824608,0.0892641434706407,0.0875225904030457,0.082065726195669,0.0833529017610534,0.0903805311560024,0.0867425145947516,0.097573678986112,0.0838490697091941,0.0841133047046761,0.0814072184907422,0.082358484392874,0.0884819727123771,0.0922344564026113,0.0989059734723811,0.0931430314890428,0.0903811125116105,0.0912552895898258,0.0876403847021272,0.0874857417862131,0.0946656008862535,0.0925662475751588,0.0899284774331089,0.0911646554343709,0.0885534657774694,0.0896822711036943,0.094876327106809,0.0975128013445319,0.0914846324356376,0.0953346409194454,0.0970204843378458,0.0847230864089053,0.0892939900192585,0.0891004242020532,0.0932800155132902,0.0966673244687266,0.0973054393940939,0.100669570926512,0.102131824050609,0.0816214453605728,0.082065726195669,0.0827357164873435,0.0838490697091941,0.0875387675108563,0.0874857417862131,0.0923102011740772,0.0924535642253897,0.0968114420213631,0.0971777499935438,0.0974068318412499,0.0892641434706407,0.0884819727123771,0.0874857417862131,0.094876327106809,0.0975128013445319
"RightEyeUp_RightEyebrowRight",0.160099708031363,0.162794450901192,0.159686627274994,0.162109170673134,0.158356922053685,0.150205751730415,0.149485163614637,0.158500609100503,0.15315705873318,0.145736773861881,0.159210275635445,0.16156079963387,0.152315155660373,0.154607811576397,0.169197161982881,0.167457089745306,0.170683639157893,0.168803776056059,0.157542516524114,0.142609170565013,0.13847099303682,0.115475240822319,0.114494101497372,0.142187577861134,0.153670925247451,0.150961441375106,0.175943765436997,0.183007233208522,0.164551539912235,0.153984861372741,0.155306024261794,0.161371053099184,0.160416287306317,0.174987099130425,0.158753686585638,0.161420786877251,0.162093673501639,0.145162532598598,0.15518928560406,0.154898194059583,0.161484227419535,0.157962872820125,0.151035624038448,0.152790262676103,0.161108237322919,0.169386633574109,0.167330574754024,0.167153099910785,0.154755130947583,0.147596176995662,0.149741790315928,0.150641833040718,0.125111585343163,0.131835228517573,0.14516772196382,0.142024321104183,0.147329972566045,0.150765273300543,0.149659467138844,0.147891644759307,0.127428615620976,0.124664052714012,0.134973915938368,0.142713813896744,0.141159706232947,0.15643012814023,0.155542926169621,0.159769900454484,0.156729475142401,0.153637401251393,0.155499334255826,0.161999867571508,0.157937737638014,0.142813092561377,0.138055617614737,0.137392534922983,0.152797897226833,0.151225152888943,0.13760662655605,0.138627839394119,0.151761215908719,0.154071975721475,0.14680467191358,0.145993940324185,0.140332343778251,0.143651506822649,0.155265364546396,0.139553306617143,0.160705265423173,0.138204985098528,0.137600483379913,0.135531516331137,0.139125877061505,0.145502711246185,0.148679853426575,0.161432171485232,0.148734025007504,0.148174442670305,0.151984943105252,0.151329608655644,0.1554383843446,0.158094079449831,0.147964998420936,0.149073906859247,0.147404110389742,0.1441528226908,0.150179283249304,0.152254737924405,0.159598444587381,0.154946515480178,0.156695647064441,0.167053237320465,0.143297233556524,0.150401674475838,0.146928709430418,0.149486691880702,0.16267417817048,0.164551539912235,0.160618597893906,0.160416287306317,0.13950843345626,0.140332343778251,0.137493715091673,0.138204985098528,0.15543952803447,0.1554383843446,0.162109170673134,0.153984861372741,0.15643012814023,0.161999867571508,0.152797897226833,0.14680467191358,0.145502711246185,0.1554383843446,0.152254737924405,0.159598444587381
"RightEyeUp_RightEyebrowUp",0.0827120560808296,0.0849230308551246,0.0823615776819645,0.0843299547970895,0.0851038567197259,0.0761992537521987,0.0767344974462533,0.0862115802953587,0.0848629193519109,0.0775765893978767,0.0839774654500321,0.0836366966695259,0.0819263041542887,0.0746377330337358,0.091610836625175,0.091514988983273,0.0889525002171521,0.0870511482213966,0.0826340263272747,0.072851065558033,0.0706322235574334,0.0715665915006541,0.0697561087795724,0.075238933737848,0.0826271250466485,0.0798664360586278,0.0937278678094776,0.0978367998699792,0.0840445262001925,0.0785221735584942,0.0805771226191528,0.0844135755056776,0.087033917781049,0.087630777870627,0.0811111979532503,0.0872832646969505,0.0843917710237215,0.0794575035695124,0.0798793048870622,0.0844412324469437,0.0837087424504788,0.0854020003123313,0.0768419971701903,0.0785532468380986,0.0874811885350788,0.0824601411294197,0.082521111704542,0.0852135511000153,0.0734441525934474,0.0818149619104435,0.0817629500789842,0.0782759114139116,0.0790613728022558,0.0886177801679625,0.079572509552196,0.0756983676842907,0.0752976197335674,0.0778108000243717,0.077316934521906,0.0765487937197241,0.0780751920967581,0.0834574358521005,0.0723954502533387,0.071520498302963,0.0699094800317469,0.0835585211713029,0.0846237857321385,0.0825515696072281,0.0811649517380494,0.0777105826096505,0.0809655043685597,0.0830198592456156,0.084988191595332,0.0755454574864039,0.0730285453744366,0.0745418856039227,0.0828591380046343,0.082202821618503,0.0761361805261974,0.0739762709275969,0.0757365729564521,0.0761654759955624,0.0792658049625066,0.0744901755621482,0.075396897818473,0.0742470407284897,0.0820442461775277,0.073565323669315,0.0892273466038821,0.0758645588643479,0.0747596583567981,0.0696278442882741,0.0708457517497224,0.0775754486453152,0.0799863831872202,0.0869162474899872,0.0838342683534916,0.084654271598329,0.0749773018127469,0.0763295206402698,0.0820872050185667,0.0850536291483984,0.0816677774912074,0.0772918769557598,0.0795709340011875,0.0782425093730883,0.0819945747842579,0.0831645755861394,0.0850687928584358,0.0846144845836921,0.0812088717804952,0.0853934637610675,0.0737453831112138,0.0757254948468728,0.0806465836240976,0.0797579389867919,0.0836723489500305,0.0840445262001925,0.0862270105200363,0.087033917781049,0.0751189699800004,0.075396897818473,0.0764038126313602,0.0758645588643479,0.0818329558224229,0.0820872050185667,0.0843299547970895,0.0785221735584942,0.0835585211713029,0.0830198592456156,0.0828591380046343,0.0792658049625066,0.0775754486453152,0.0820872050185667,0.0831645755861394,0.0850687928584358
"RightEyeUp_RightPupil",0.0141777729583878,0.0148215183212564,0.0142910567594006,0.0131604326782342,0.0128690824738898,0.0127554312505189,0.0134286739042976,0.0126144614195831,0.0132932981812682,0.0122102460221902,0.0133712760949644,0.0132827418865584,0.0125213749757767,0.0132688221746311,0.0146119538895502,0.0141588677500309,0.0153089741684838,0.0157732341085147,0.0146943863567205,0.0126090074206056,0.0125161008655633,0.0128392107131239,0.0126731089399951,0.0132023926439029,0.0131199501451911,0.0117927480630769,0.0138632376796505,0.0142505250180461,0.0137333658802662,0.0128425549053039,0.0127803949581963,0.0137474526313165,0.0133858570781521,0.0142383413225799,0.0133484811621917,0.0132357087823779,0.0134902408644561,0.012592575010956,0.0136493202731877,0.0137845876394547,0.0143333128143729,0.0136561963425768,0.0132420290123075,0.0134706917353044,0.0128775488809786,0.0150477451846353,0.0150891888612849,0.0148749861566514,0.0127170779837575,0.0125933064426222,0.0126898151382681,0.0129384042217933,0.0130376242441982,0.014257292027677,0.012309785781612,0.0127231879725625,0.0126708917548662,0.0125071054897228,0.0134932291424003,0.0135562124400739,0.01331802204214,0.0148793607596759,0.011953613606297,0.012941761919321,0.0130882424933948,0.0139218996791574,0.0135772620215555,0.0141449918915322,0.0134536990677056,0.0135519067376477,0.0139153178452131,0.0139916823445553,0.0135495775907676,0.0132001450602618,0.0120817300064762,0.0122959985763651,0.0130238304849028,0.0132080086759369,0.0115018698929691,0.0115856014290433,0.0148716657983198,0.0145154695303408,0.0132448211652951,0.0132685403357421,0.0110875896209541,0.0114017053719172,0.0126237512152716,0.0131212506149111,0.0131248625972778,0.0109637986224063,0.0116691119208638,0.0120187387803438,0.012724884707744,0.0121236937575731,0.0130398148088743,0.0128290248260216,0.0123862971301641,0.0124795618478199,0.0135002802018217,0.0128723463644475,0.0124596913276527,0.0133007375020635,0.0127454193669259,0.0131497524248582,0.0124115331890247,0.013403397028187,0.0125281015461276,0.0132295998166214,0.0137045299347045,0.0134585685420569,0.0143272787789513,0.01405722369707,0.0125700819859253,0.0128961067452398,0.0126408416010241,0.0130677525585147,0.0135559503935353,0.0137333658802662,0.0136558476252731,0.0133858570781521,0.0111735162640685,0.0110875896209541,0.0108518011552769,0.0109637986224063,0.0126048577561694,0.0124596913276527,0.0131604326782342,0.0128425549053039,0.0139218996791574,0.0139916823445553,0.0130238304849028,0.0132448211652951,0.0121236937575731,0.0124596913276527,0.0132295998166214,0.0137045299347045
"RightEyeUp_UpperJawlineLeft",0.589806856929559,0.63480606558817,0.622930570694062,0.618668503208317,0.597591154986997,0.54727683166851,0.573447109081524,0.586466687068238,0.5797288727062,0.538591969073559,0.594771573064868,0.623186652683365,0.582351398457087,0.57478048185422,0.639409669589046,0.645610398192056,0.643949216718686,0.637813210205952,0.605151273469288,0.520118159285638,0.524802933076683,0.43435768329081,0.406877509534371,0.543015066969337,0.584368266403337,0.571527662311249,0.678942517017332,0.696223500562123,0.61410591849769,0.581064514146983,0.59484186166541,0.598234703741075,0.61346591948756,0.637839688326303,0.589171917472362,0.627357810353668,0.617789522476148,0.549985840698116,0.577353204800687,0.593736174735693,0.623365456412648,0.596345008063764,0.578956485098892,0.585880255679681,0.612290307913841,0.624118165110377,0.626539224839181,0.64791566748197,0.57328382662823,0.568991702454854,0.577484060675814,0.563062268637007,0.46383074218246,0.460361178956679,0.582157031399046,0.567572133674242,0.565987181020996,0.568443137082109,0.576170295946988,0.545904153686403,0.455661457411632,0.466450417445236,0.511202756357699,0.52579235827893,0.510980374705382,0.597584593669583,0.61038973896686,0.635640498475044,0.599964546947515,0.581834092493965,0.599257597461971,0.612134701708933,0.602439220400526,0.55008051768071,0.533653324285188,0.540956997391037,0.57417036205685,0.579486710037708,0.534617949730694,0.498139189154008,0.591388190539053,0.589847643616083,0.578359800005687,0.546292348362809,0.548730946837172,0.542410087971005,0.58083609827804,0.533314809879103,0.610758344943992,0.539528794273041,0.544577663745118,0.509714697331433,0.534058214022854,0.549109357946855,0.56124768296467,0.58642884516202,0.575065280103312,0.5806714759038,0.559686793491185,0.5725212260082,0.587223356277381,0.586326093467831,0.585799644467061,0.579566071186359,0.546103322212149,0.568805446861095,0.571996823907759,0.586834335391275,0.601190957586551,0.612226201201654,0.590748998502491,0.623557567992904,0.538809865485304,0.567585676423193,0.568900652393807,0.568408614853616,0.611262345584261,0.61410591849769,0.614728800523474,0.61346591948756,0.551933276042483,0.548730946837172,0.541173955460329,0.539528794273041,0.586001549187277,0.587223356277381,0.618668503208317,0.581064514146983,0.597584593669583,0.612134701708933,0.57417036205685,0.578359800005687,0.549109357946855,0.587223356277381,0.586834335391275,0.601190957586551
"RightEyeUp_UpperJawlineRight",0.247585383926807,0.238965792020775,0.233483832348484,0.231897512774194,0.235529739046223,0.229869971682917,0.219143289473856,0.240601685580379,0.234041575904568,0.221569131293721,0.240664775795421,0.234144407210925,0.222423786912622,0.229793127957206,0.254902851710314,0.237909536306558,0.257292640690897,0.255877383468584,0.239872767345105,0.222329656187977,0.211066684178406,0.169212910300235,0.170852917410819,0.218108515825052,0.235611506711152,0.220638884267618,0.258146723008954,0.275117864541181,0.246793492505518,0.231950863524946,0.227427161706844,0.25074029134726,0.24417284986191,0.261068167522587,0.236161036745444,0.229264366646057,0.231111083361805,0.22287779290302,0.241522285203509,0.236649884271634,0.235900417908333,0.23585790963975,0.22072094630402,0.222963423125391,0.244007954793807,0.261845869593772,0.256654217417459,0.24640223935447,0.227578210781622,0.219761896765961,0.219678357417388,0.227675679420936,0.182099637696905,0.198010649299283,0.203440148000016,0.195483272055606,0.216922389061753,0.224628367380614,0.221879567524302,0.233837504321072,0.194300910098369,0.180962975198511,0.205734889062431,0.224297379443633,0.227452536560427,0.236946391077059,0.223931837153478,0.227696556865963,0.23028370635248,0.231573027836267,0.231938566318211,0.24314431742968,0.229900639602771,0.220654612713886,0.206112388534059,0.20269536199279,0.236844201204137,0.225514164505658,0.200760267025826,0.221025634662879,0.225304993581376,0.233477697780772,0.213409316433118,0.221833205491782,0.197427273455628,0.211177403242906,0.22840273338413,0.214519372742406,0.235906284149345,0.197435628477444,0.197202665965965,0.205469062393861,0.206393105850357,0.218586657352933,0.228379405580117,0.249276354674171,0.219165710043827,0.211917233893557,0.236275259686893,0.222236540236655,0.221236299098262,0.238219905538816,0.215357913047235,0.218578408521496,0.226582353801242,0.212084089974831,0.220016871098554,0.228388257597869,0.241519091036224,0.218548980674784,0.240309111945872,0.248730398574837,0.214414583931307,0.224440397211482,0.214633547445625,0.22834578051513,0.243091029114317,0.246793492505518,0.242466006557684,0.24417284986191,0.194921609075536,0.197427273455628,0.193426131305834,0.197435628477444,0.221928353059385,0.221236299098262,0.231897512774194,0.231950863524946,0.236946391077059,0.24314431742968,0.236844201204137,0.213409316433118,0.218586657352933,0.221236299098262,0.228388257597869,0.241519091036224
"RightEyebrowLeft_RightEyebrowRight",0.230370153238074,0.233302584890238,0.22874678442037,0.226178145052986,0.224534414012297,0.213901848072093,0.212623566153101,0.224596168691287,0.219941006098377,0.206960632681819,0.2272363832804,0.229658783378792,0.21573123766392,0.219332201861515,0.241874193923857,0.233237100067958,0.244826273623448,0.242629450197172,0.228172102290402,0.205110991384615,0.200272844600584,0.163287991043566,0.159424801969274,0.206018721659989,0.223014924252273,0.212607232591068,0.251887537681869,0.263295627436418,0.235057552239102,0.220551494865147,0.220822337251409,0.233331672065209,0.232485495068382,0.246160122041861,0.224818505622071,0.226149988415528,0.225795828946592,0.209578901746927,0.224632298768168,0.22356620008099,0.229736209575266,0.223766971242202,0.214791458763783,0.21643921178104,0.232171428912447,0.244323347366886,0.242139623927892,0.239553072965367,0.217656381050831,0.211177297303205,0.212609502344798,0.215614714693118,0.174580957668871,0.183054134531605,0.204573006869038,0.199370444723163,0.21053153270113,0.214898354637558,0.215305217677164,0.215491496770106,0.180118354935544,0.17456746047384,0.194248091285953,0.207798887445633,0.206702591411529,0.225201657137694,0.219905876397151,0.228177218744506,0.223179609767518,0.221155688127363,0.223522755776542,0.232411819084618,0.221847958921411,0.209242544835887,0.198513080167559,0.197443909026047,0.221313132268035,0.216084220275375,0.195301332641098,0.200179143455754,0.219913750996432,0.224035635032352,0.209659715294117,0.21003352344212,0.195671264010574,0.201614979077189,0.218159972845368,0.20266742164933,0.225994424065717,0.194354649391262,0.195443262475373,0.194377745324519,0.199376437836184,0.207771164768591,0.214044423157967,0.229756062849907,0.211480694432318,0.207879286353586,0.220212525427512,0.214750484616484,0.215613417571047,0.223801237016589,0.212050608241197,0.214157602289671,0.211019453051667,0.206699120410864,0.211736698748641,0.218501033922497,0.22850387597661,0.217028139448893,0.226421829491005,0.237069416258435,0.204300236735252,0.215744719977386,0.208383973949109,0.216108470869119,0.23242486746717,0.235057552239102,0.231807807973195,0.232485495068382,0.194532699773916,0.195671264010574,0.192073996269908,0.194354649391262,0.215875099524013,0.215613417571047,0.226178145052986,0.220551494865147,0.225201657137694,0.232411819084618,0.221313132268035,0.209659715294117,0.207771164768591,0.215613417571047,0.218501033922497,0.22850387597661
"RightEyebrowLeft_RightEyebrowUp",0.113521705774241,0.116437254031993,0.11413591815252,0.114191890335833,0.112102559619208,0.105888711438338,0.106308176438882,0.111964225721768,0.109267114282999,0.103104492685625,0.112835665648482,0.114878846390519,0.107880149179319,0.109059230901759,0.120177076006217,0.11820071317598,0.121206588062768,0.12023569729033,0.112823504796724,0.101129199320629,0.0989652025960116,0.0809731121603939,0.0789791227661832,0.101873504752278,0.109944742106508,0.106437158889217,0.125299512323248,0.130533396581087,0.116507341071979,0.10950322097711,0.110260477223049,0.11491647147015,0.114790056216291,0.122658004282948,0.111911065210745,0.114396569853693,0.11415532449152,0.103696967851248,0.110688875792145,0.111126496170204,0.11501358233912,0.112022475093316,0.107296552807884,0.108596067078224,0.114959369765417,0.120335413015118,0.119332145708227,0.11957079278213,0.108537295640042,0.105254202240125,0.106533423821595,0.106800793127558,0.087146362948094,0.0903714218515713,0.103794072042696,0.100909399936552,0.104918289710782,0.106850974823053,0.106768627100177,0.105386271834793,0.0885919723569112,0.0867578396994454,0.0962786734470695,0.101678463046862,0.100576712979423,0.111826674432863,0.111034796880359,0.114398740884221,0.11143305665729,0.109503058278228,0.111236982629073,0.115217794952885,0.111794113935606,0.102754790736649,0.0987474408356882,0.0987056253125861,0.109091070341947,0.107745348475125,0.0979712911957902,0.098168266776219,0.108514426142623,0.110367438952009,0.105066288724166,0.103739635041689,0.0991888654670385,0.101254077449138,0.109449688665485,0.100052325584972,0.113713808365053,0.0979277742854569,0.0982794905831845,0.0964416773108492,0.0992203129603795,0.103338650266592,0.106186682456304,0.113740337741728,0.105969277586041,0.105308378864976,0.108102476658786,0.107087048063345,0.109112297954527,0.111709885633781,0.1061311292084,0.106498123319255,0.10452442920339,0.103505144665427,0.106335489499385,0.108964536186209,0.11349859818066,0.110282410669637,0.111671341175708,0.11807030816884,0.101597313084127,0.106774729553082,0.104617584522125,0.106867068765671,0.115370785670061,0.116507341071979,0.114762467673741,0.114790056216291,0.0989169631456486,0.0991888654670385,0.0974052116554499,0.0979277742854569,0.109088493479979,0.109112297954527,0.114191890335833,0.10950322097711,0.111826674432863,0.115217794952885,0.109091070341947,0.105066288724166,0.103338650266592,0.109112297954527,0.108964536186209,0.11349859818066
"RightEyebrowLeft_RightPupil",0.109490919129515,0.110915760563276,0.108201778671019,0.103628264123269,0.106960208556041,0.0992929988413453,0.0989689600174643,0.107289506736518,0.107768219334088,0.0975917277303774,0.107487361858127,0.107266131371833,0.102613414911757,0.0988516385040464,0.117212875777353,0.109978784436963,0.116548285023412,0.114854780823641,0.109693776764094,0.0962872010952314,0.095021466262303,0.0884930346632321,0.0854513771925099,0.0993650806794296,0.109165118265751,0.0999424213851698,0.120897521788591,0.126537686830661,0.109731159201243,0.103188302946862,0.103611375596643,0.111697041876065,0.113899632074257,0.1115335204515,0.104145035401007,0.106303079540143,0.103126934842597,0.102691452104977,0.106900537806858,0.108781808245201,0.107690187285143,0.106513574690551,0.0997480048488654,0.100023377521807,0.112711502856518,0.112769206905424,0.113017741217005,0.111909088582749,0.0961894200869132,0.103312427958738,0.102252299298798,0.10216193877188,0.0946576014585356,0.104672990063568,0.0974673120708341,0.0941458481863408,0.0986348270843952,0.100891643488655,0.10256476187349,0.103833319994046,0.0963390125190132,0.100093693237157,0.0938520065069676,0.0984798954915629,0.0978653410695829,0.108503402990744,0.104487575969829,0.1075761695281,0.104602336346324,0.103830204925911,0.106101094733037,0.109457161867596,0.104227714045762,0.102605415304712,0.0954277110450094,0.0958115683681094,0.108390435579535,0.104551785681767,0.0946160820067984,0.0966753026029316,0.10433148120778,0.105439729609009,0.100844228295344,0.0993172959389229,0.0915316432802071,0.0926939485619151,0.101276040611979,0.0980614110166235,0.108368148421618,0.093329383386801,0.0940766802061303,0.0914887113557583,0.0934574551532062,0.0990260946927951,0.102984833450742,0.10985406617052,0.103588593751583,0.100987417928659,0.102947843067845,0.0990981639025691,0.0985033327990211,0.105907121511695,0.10360597887879,0.101831413382585,0.101657715891765,0.0998885123151404,0.100617322215597,0.105800144564145,0.10925496669869,0.102498823720165,0.108160068232801,0.10954897171634,0.0957147251420774,0.100996091395804,0.100028948240822,0.104552269195028,0.108825064269397,0.109731159201243,0.112612271594912,0.113899632074257,0.0908789483556348,0.0915316432802071,0.0919365592257566,0.093329383386801,0.0987502667844987,0.0985033327990211,0.103628264123269,0.103188302946862,0.108503402990744,0.109457161867596,0.108390435579535,0.100844228295344,0.0990260946927951,0.0985033327990211,0.105800144564145,0.10925496669869
"RightEyebrowLeft_UpperJawlineLeft",0.521375141537895,0.564312414288894,0.551815756894454,0.549396237747271,0.528841938272397,0.481893029918319,0.511608188436125,0.516534082008225,0.514050221202508,0.477530889202554,0.530067904834897,0.55336430247971,0.521156629649383,0.506172821331293,0.566485024874295,0.577813359799414,0.574763175849364,0.568478795960117,0.541945574496488,0.459410615843961,0.462517304649377,0.389301825069551,0.356423440916817,0.484910668483312,0.515313014613326,0.504541277557848,0.600800030938222,0.614510813139947,0.545006973055384,0.510342878836828,0.526136661814709,0.526951848751745,0.543885008543634,0.563726914016754,0.521848621252531,0.560087756722678,0.550898376344205,0.487778689441311,0.506309722912846,0.525509026834905,0.553556871460683,0.530101483329087,0.514124394026709,0.52157417908531,0.543389645072002,0.546524168569259,0.550660535626512,0.574237186605212,0.504049948553001,0.508467986125225,0.514635603745835,0.498364243016602,0.413111605110458,0.409073388732579,0.520793720121278,0.510266144460005,0.500040969857171,0.501970743269096,0.512669219096815,0.485067067740974,0.407214716011123,0.421809819956165,0.45436510917597,0.464229651732339,0.450766619520122,0.530590107762995,0.54598493405242,0.565701004832125,0.532798734968651,0.514108529378972,0.53176453626076,0.541525185065964,0.537819913517772,0.489228554856829,0.470998744754457,0.480591355808414,0.506530709873786,0.515463515449932,0.477242034159211,0.437863890424316,0.530377082812209,0.524225607722304,0.518641481853071,0.484376706705635,0.48748796248558,0.477321138243857,0.517392766169958,0.475291689843725,0.543498363784216,0.478502855430856,0.484166836013557,0.450004583033312,0.47490011542399,0.488056811381305,0.49923611793969,0.51721969966356,0.51335811109563,0.523521145489815,0.491675105139491,0.507020904442924,0.525722208381205,0.52228132750143,0.523467673876414,0.516160213156332,0.483446117420494,0.510212341403559,0.513075009032553,0.522678644542449,0.534080745610353,0.547827288483353,0.526806931463273,0.554999528157275,0.478078379125772,0.501745445992383,0.51056618511694,0.504805509332309,0.542757898433145,0.545006973055384,0.544803238966735,0.543885008543634,0.490780429823499,0.48748796248558,0.481834434425495,0.478502855430856,0.524423301633035,0.525722208381205,0.549396237747271,0.510342878836828,0.530590107762995,0.541525185065964,0.506530709873786,0.518641481853071,0.488056811381305,0.525722208381205,0.522678644542449,0.534080745610353
"RightEyebrowLeft_UpperJawlineRight",0.332363521942991,0.324005621980883,0.315622918801949,0.307687520124137,0.316127782233459,0.305195813811926,0.295266106962878,0.321009240024098,0.317228723759942,0.296307979136353,0.32442635259094,0.315781427834036,0.301541923513566,0.303805821341556,0.344252593773675,0.319333296018232,0.34828527038845,0.34551914811745,0.327062243457017,0.297222779152878,0.284371342949102,0.234044594431855,0.228629244490668,0.296844752085722,0.320350648895099,0.294220831319877,0.350564986513998,0.372930080608633,0.331744189467241,0.3099054904663,0.305480112306702,0.337585837701729,0.333497301572762,0.344671860685368,0.314939316213074,0.308587174949448,0.307282832009628,0.302906960039388,0.32384243361768,0.321015168332329,0.317480868283612,0.316699500364067,0.296523080194908,0.29906139960926,0.332291855946139,0.348234046936122,0.343921954692801,0.332244819959053,0.297952497597201,0.300058463460345,0.297668871971363,0.306096924080917,0.249411591665663,0.271469847620396,0.27680183665152,0.266195080329188,0.291514608531795,0.301067341708557,0.301448058261317,0.316408489370596,0.265443954756906,0.253513463156694,0.278815646179253,0.302035989119995,0.305513873162288,0.321222652715005,0.30353962062361,0.309551723345023,0.310120509413067,0.311690799257724,0.313942440027944,0.327336306946944,0.308393510698224,0.302364538836651,0.278716547000958,0.276349904031353,0.321079586184902,0.30573829764919,0.273101849875482,0.296168261112913,0.307967791387776,0.316847388118638,0.291732051437201,0.29878657258279,0.26365157941011,0.278353918239152,0.305116861918099,0.292022798360003,0.317189494805984,0.26595597214963,0.26790399422033,0.275502878751162,0.278567786185132,0.295146966382821,0.309180998088923,0.333065172400721,0.298692646752645,0.289237811843928,0.316299720681707,0.297083927107245,0.294666667879463,0.319459909276973,0.295705285560695,0.297588442746893,0.304932172364697,0.290175932804359,0.297446647688428,0.310728023792575,0.326104272071954,0.294925397550699,0.325650992954611,0.333198076179758,0.287721283226758,0.301987750412856,0.292075482621459,0.310320567701105,0.327347003922603,0.331744189467241,0.329952727573727,0.333497301572762,0.260612843262186,0.26365157941011,0.260636417488585,0.26595597214963,0.295588045414298,0.294666667879463,0.307687520124137,0.3099054904663,0.321222652715005,0.327336306946944,0.321079586184902,0.291732051437201,0.295146966382821,0.294666667879463,0.310728023792575,0.326104272071954
