"","ctrl_id","target","source","Similarity","Co_twins_ID.x","Individual_ID.x","Co_twins_ID.y","Individual_ID.y"
"25178","positive_ctrl","50671","51682",11.9861345291138,"52","52A","123","123B"
"25179","positive_ctrl","50671","51701",8.92265605926514,"52","52A","124","124A"
"25180","positive_ctrl","50671","51702",28.556001663208,"52","52A","124","124B"
"25181","positive_ctrl","50671","51711",7.93662977218628,"52","52A","125","125A"
"25182","positive_ctrl","50671","51712",5.58056449890137,"52","52A","125","125B"
"25183","positive_ctrl","50671","51721",6.33229923248291,"52","52A","126","126A"
"25184","positive_ctrl","50671","51722",31.8991031646729,"52","52A","126","126B"
"25185","positive_ctrl","50671","51751",31.6195278167725,"52","52A","127","127A"
"25186","positive_ctrl","50671","51752",8.49063396453857,"52","52A","127","127B"
"25187","positive_ctrl","50671","51781",10.669303894043,"52","52A","128","128A"
"25188","positive_ctrl","50671","51782",11.6793994903564,"52","52A","128","128B"
"25189","positive_ctrl","50671","51791",55.7744560241699,"52","52A","129","129A"
"25190","positive_ctrl","50671","51792",61.940731048584,"52","52A","129","129B"
"25191","positive_ctrl","50671","51801",7.05687189102173,"52","52A","130","130A"
"25192","positive_ctrl","50671","51802",12.2681102752686,"52","52A","130","130B"
"25193","positive_ctrl","50671","51861",18.4833145141602,"52","52A","131","131A"
"25194","positive_ctrl","50671","51862",15.8946008682251,"52","52A","131","131B"
"25195","positive_ctrl","50671","51881",5.42811393737793,"52","52A","132","132A"
"25196","positive_ctrl","50671","51882",4.6692590713501,"52","52A","132","132B"
"25197","positive_ctrl","50671","51901",49.5820579528809,"52","52A","133","133A"
"25198","positive_ctrl","50671","51902",26.3760089874268,"52","52A","133","133B"
"25199","positive_ctrl","50671","51931",36.2152709960938,"52","52A","134","134A"
"25200","positive_ctrl","50671","51932",15.5729856491089,"52","52A","134","134B"
"25201","positive_ctrl","50671","51941",13.6038455963135,"52","52A","135","135A"
"25202","positive_ctrl","50671","51942",14.3149871826172,"52","52A","135","135B"
"25203","positive_ctrl","50671","51981",31.4621562957764,"52","52A","136","136A"
"25204","positive_ctrl","50671","51982",9.68841457366943,"52","52A","136","136B"
"25205","positive_ctrl","50671","52011",16.2502689361572,"52","52A","137","137A"
"25206","positive_ctrl","50671","52012",23.0219707489014,"52","52A","137","137B"
"25207","positive_ctrl","50671","52051",21.0231552124023,"52","52A","138","138A"
"25208","positive_ctrl","50671","52052",40.5286827087402,"52","52A","138","138B"
"25209","positive_ctrl","50671","52071",16.1890163421631,"52","52A","139","139A"
"25210","positive_ctrl","50671","52072",20.3608074188232,"52","52A","139","139B"
"25211","positive_ctrl","50671","52081",4.59836292266846,"52","52A","140","140A"
"25212","positive_ctrl","50671","52082",4.79525852203369,"52","52A","140","140B"
"25213","positive_ctrl","50671","52101",15.3967933654785,"52","52A","141","141A"
"25214","positive_ctrl","50671","52102",6.79350996017456,"52","52A","141","141B"
"25215","positive_ctrl","50671","52121",15.9670095443726,"52","52A","142","142A"
"25216","positive_ctrl","50671","52122",14.8457851409912,"52","52A","142","142B"
"25217","positive_ctrl","50671","52131",9.71262550354004,"52","52A","143","143A"
"25218","positive_ctrl","50671","52132",8.9684886932373,"52","52A","143","143B"
"25219","positive_ctrl","50671","52171",41.4106941223145,"52","52A","144","144A"
"25220","positive_ctrl","50671","52172",25.0492191314697,"52","52A","144","144B"
"25221","positive_ctrl","50671","52181",30.6357326507568,"52","52A","145","145A"
"25222","positive_ctrl","50671","52182",17.245626449585,"52","52A","145","145B"
"25223","positive_ctrl","50671","52191",8.85682773590088,"52","52A","146","146A"
"25224","positive_ctrl","50671","52192",7.92628765106201,"52","52A","146","146B"
"25225","positive_ctrl","50671","52201",3.1208930015564,"52","52A","147","147A"
"25226","positive_ctrl","50671","52202",21.7461376190186,"52","52A","147","147B"
"25227","positive_ctrl","50671","52261",15.7489938735962,"52","52A","148","148A"
"25228","positive_ctrl","50671","52262",19.0545425415039,"52","52A","148","148B"
"25229","positive_ctrl","50672","50681",26.6731109619141,"52","52B","53","53A"
"25230","positive_ctrl","50672","50682",20.9135131835938,"52","52B","53","53B"
"25231","positive_ctrl","50672","50691",10.3384561538696,"52","52B","54","54A"
"25232","positive_ctrl","50672","50692",13.1974325180054,"52","52B","54","54B"
"25233","positive_ctrl","50672","50701",55.1262550354004,"52","52B","55","55A"
"25234","positive_ctrl","50672","50702",41.0311737060547,"52","52B","55","55B"
"25235","positive_ctrl","50672","50721",12.8172550201416,"52","52B","56","56A"
"25236","positive_ctrl","50672","50722",15.256031036377,"52","52B","56","56B"
"25237","positive_ctrl","50672","50731",12.6688261032104,"52","52B","57","57A"
"25238","positive_ctrl","50672","50732",8.27271270751953,"52","52B","57","57B"
"25239","positive_ctrl","50672","50741",8.81480312347412,"52","52B","58","58A"
"25240","positive_ctrl","50672","50742",18.6063613891602,"52","52B","58","58B"
"25241","positive_ctrl","50672","50751",18.850378036499,"52","52B","59","59A"
"25242","positive_ctrl","50672","50752",10.7887277603149,"52","52B","59","59B"
"25243","positive_ctrl","50672","50771",14.1177177429199,"52","52B","60","60A"
"25244","positive_ctrl","50672","50772",11.1000671386719,"52","52B","60","60B"
"25245","positive_ctrl","50672","50781",17.293586730957,"52","52B","61","61A"
"25246","positive_ctrl","50672","50782",33.7564277648926,"52","52B","61","61B"
"25247","positive_ctrl","50672","50791",8.54633045196533,"52","52B","62","62A"
"25248","positive_ctrl","50672","50792",11.845498085022,"52","52B","62","62B"
"25249","positive_ctrl","50672","50811",30.348747253418,"52","52B","63","63A"
"25250","positive_ctrl","50672","50812",20.2237377166748,"52","52B","63","63B"
"25251","positive_ctrl","50672","50821",21.5882816314697,"52","52B","64","64A"
"25252","positive_ctrl","50672","50822",7.05871343612671,"52","52B","64","64B"
"25253","positive_ctrl","50672","50831",16.6936664581299,"52","52B","65","65A"
"25254","positive_ctrl","50672","50832",20.9059085845947,"52","52B","65","65B"
"25255","positive_ctrl","50672","50841",14.0024242401123,"52","52B","66","66A"
"25256","positive_ctrl","50672","50842",19.4058647155762,"52","52B","66","66B"
"25257","positive_ctrl","50672","50851",24.584056854248,"52","52B","67","67A"
"25258","positive_ctrl","50672","50852",12.1511678695679,"52","52B","67","67B"
"25259","positive_ctrl","50672","50861",5.03864192962646,"52","52B","68","68A"
"25260","positive_ctrl","50672","50862",9.68397903442383,"52","52B","68","68B"
"25261","positive_ctrl","50672","50871",24.4431114196777,"52","52B","69","69A"
"25262","positive_ctrl","50672","50872",11.8554468154907,"52","52B","69","69B"
"25263","positive_ctrl","50672","50881",10.0928325653076,"52","52B","70","70A"
"25264","positive_ctrl","50672","50882",4.75633001327515,"52","52B","70","70B"
"25265","positive_ctrl","50672","50891",7.77974414825439,"52","52B","71","71A"
"25266","positive_ctrl","50672","50892",26.8310241699219,"52","52B","71","71B"
"25267","positive_ctrl","50672","50901",11.3547563552856,"52","52B","72","72A"
"25268","positive_ctrl","50672","50902",16.8361492156982,"52","52B","72","72B"
"25269","positive_ctrl","50672","50951",21.2629833221436,"52","52B","73","73A"
"25270","positive_ctrl","50672","50952",39.9614028930664,"52","52B","73","73B"
"25271","positive_ctrl","50672","50981",24.5314903259277,"52","52B","74","74A"
"25272","positive_ctrl","50672","50982",10.2375726699829,"52","52B","74","74B"
"25273","positive_ctrl","50672","50991",6.82966423034668,"52","52B","75","75A"
"25274","positive_ctrl","50672","50992",9.60415267944336,"52","52B","75","75B"
"25275","positive_ctrl","50672","51001",7.40656709671021,"52","52B","76","76A"
"25276","positive_ctrl","50672","51002",10.2480697631836,"52","52B","76","76B"
"25277","positive_ctrl","50672","51021",5.27217149734497,"52","52B","77","77A"
"25278","positive_ctrl","50672","51022",23.5367755889893,"52","52B","77","77B"
"25279","positive_ctrl","50672","51041",53.9728813171387,"52","52B","78","78A"
"25280","positive_ctrl","50672","51042",26.5341529846191,"52","52B","78","78B"
"25281","positive_ctrl","50672","51051",21.8334655761719,"52","52B","79","79A"
"25282","positive_ctrl","50672","51052",21.5431594848633,"52","52B","79","79B"
"25283","positive_ctrl","50672","51061",14.3116626739502,"52","52B","80","80A"
"25284","positive_ctrl","50672","51062",14.5610523223877,"52","52B","80","80B"
"25285","positive_ctrl","50672","51091",7.1163125038147,"52","52B","81","81A"
"25286","positive_ctrl","50672","51092",11.1243343353271,"52","52B","81","81B"
"25287","positive_ctrl","50672","51101",7.9322075843811,"52","52B","82","82A"
"25288","positive_ctrl","50672","51102",13.0098285675049,"52","52B","82","82B"
"25289","positive_ctrl","50672","51111",6.67220497131348,"52","52B","83","83A"
"25290","positive_ctrl","50672","51112",11.6320142745972,"52","52B","83","83B"
"25291","positive_ctrl","50672","51121",36.5232810974121,"52","52B","84","84A"
"25292","positive_ctrl","50672","51122",21.8948802947998,"52","52B","84","84B"
"25293","positive_ctrl","50672","51131",22.5529975891113,"52","52B","85","85A"
"25294","positive_ctrl","50672","51132",20.6549625396729,"52","52B","85","85B"
"25295","positive_ctrl","50672","51141",15.799295425415,"52","52B","86","86A"
"25296","positive_ctrl","50672","51142",12.7671270370483,"52","52B","86","86B"
"25297","positive_ctrl","50672","51161",17.584981918335,"52","52B","87","87A"
"25298","positive_ctrl","50672","51162",30.6596984863281,"52","52B","87","87B"
"25299","positive_ctrl","50672","51171",15.6438827514648,"52","52B","88","88A"
"25300","positive_ctrl","50672","51172",16.5557117462158,"52","52B","88","88B"
"25301","positive_ctrl","50672","51181",18.695240020752,"52","52B","89","89A"
"25302","positive_ctrl","50672","51182",26.5617752075195,"52","52B","89","89B"
"25303","positive_ctrl","50672","51191",19.8897132873535,"52","52B","90","90A"
"25304","positive_ctrl","50672","51192",21.4697608947754,"52","52B","90","90B"
"25305","positive_ctrl","50672","51221",12.6748476028442,"52","52B","91","91A"
"25306","positive_ctrl","50672","51222",18.5903263092041,"52","52B","91","91B"
"25307","positive_ctrl","50672","51261",6.02473783493042,"52","52B","92","92A"
"25308","positive_ctrl","50672","51262",10.4341802597046,"52","52B","92","92B"
"25309","positive_ctrl","50672","51271",13.1455183029175,"52","52B","93","93A"
"25310","positive_ctrl","50672","51272",20.6152744293213,"52","52B","93","93B"
"25311","positive_ctrl","50672","51291",19.3776454925537,"52","52B","94","94A"
"25312","positive_ctrl","50672","51292",22.6261234283447,"52","52B","94","94B"
"25313","positive_ctrl","50672","51301",14.4215135574341,"52","52B","95","95A"
"25314","positive_ctrl","50672","51302",13.0452766418457,"52","52B","95","95B"
"25315","positive_ctrl","50672","51341",44.4294013977051,"52","52B","96","96A"
"25316","positive_ctrl","50672","51342",17.8826293945312,"52","52B","96","96B"
"25317","positive_ctrl","50672","51351",8.98796272277832,"52","52B","97","97A"
"25318","positive_ctrl","50672","51352",13.2628145217896,"52","52B","97","97B"
"25319","positive_ctrl","50672","51361",11.5526762008667,"52","52B","98","98A"
"25320","positive_ctrl","50672","51362",14.6107034683228,"52","52B","98","98B"
"25321","positive_ctrl","50672","51381",4.51250886917114,"52","52B","99","99A"
"25322","positive_ctrl","50672","51382",6.37881231307983,"52","52B","99","99B"
"25323","positive_ctrl","50672","51401",16.8477878570557,"52","52B","100","100A"
"25324","positive_ctrl","50672","51402",23.4548492431641,"52","52B","100","100B"
"25325","positive_ctrl","50672","51411",5.76355600357056,"52","52B","101","101A"
"25326","positive_ctrl","50672","51412",21.0860557556152,"52","52B","101","101B"
"25327","positive_ctrl","50672","51431",17.0923328399658,"52","52B","102","102A"
"25328","positive_ctrl","50672","51432",15.5159759521484,"52","52B","102","102B"
"25329","positive_ctrl","50672","51441",11.9082021713257,"52","52B","103","103A"
"25330","positive_ctrl","50672","51442",12.5011205673218,"52","52B","103","103B"
"25331","positive_ctrl","50672","51451",5.73119688034058,"52","52B","104","104A"
"25332","positive_ctrl","50672","51452",7.2300238609314,"52","52B","104","104B"
"25333","positive_ctrl","50672","51461",13.0524549484253,"52","52B","105","105A"
"25334","positive_ctrl","50672","51462",9.14468765258789,"52","52B","105","105B"
"25335","positive_ctrl","50672","51471",16.1771659851074,"52","52B","106","106A"
"25336","positive_ctrl","50672","51472",13.6589946746826,"52","52B","106","106B"
"25337","positive_ctrl","50672","51481",20.5354900360107,"52","52B","107","107A"
"25338","positive_ctrl","50672","51482",18.6855812072754,"52","52B","107","107B"
"25339","positive_ctrl","50672","51491",10.9512968063354,"52","52B","108","108A"
"25340","positive_ctrl","50672","51492",11.5826320648193,"52","52B","108","108B"
"25341","positive_ctrl","50672","51531",55.6039505004883,"52","52B","109","109A"
"25342","positive_ctrl","50672","51532",22.554895401001,"52","52B","109","109B"
"25343","positive_ctrl","50672","51541",24.2456340789795,"52","52B","110","110A"
"25344","positive_ctrl","50672","51542",22.4288368225098,"52","52B","110","110B"
"25345","positive_ctrl","50672","51551",6.58964204788208,"52","52B","111","111A"
"25346","positive_ctrl","50672","51552",19.7483806610107,"52","52B","111","111B"
"25347","positive_ctrl","50672","51561",13.6499862670898,"52","52B","112","112A"
"25348","positive_ctrl","50672","51562",9.61147212982178,"52","52B","112","112B"
"25349","positive_ctrl","50672","51571",14.3681688308716,"52","52B","113","113A"
"25350","positive_ctrl","50672","51572",17.4025325775146,"52","52B","113","113B"
"25351","positive_ctrl","50672","51581",16.3689289093018,"52","52B","114","114A"
"25352","positive_ctrl","50672","51582",15.9950971603394,"52","52B","114","114B"
"25353","positive_ctrl","50672","51591",10.6557693481445,"52","52B","115","115A"
"25354","positive_ctrl","50672","51592",10.7469692230225,"52","52B","115","115B"
"25355","positive_ctrl","50672","51611",8.39544773101807,"52","52B","116","116A"
"25356","positive_ctrl","50672","51612",19.2039756774902,"52","52B","116","116B"
"25357","positive_ctrl","50672","51621",18.0792369842529,"52","52B","117","117A"
"25358","positive_ctrl","50672","51622",10.0147705078125,"52","52B","117","117B"
"25359","positive_ctrl","50672","51631",20.1753578186035,"52","52B","118","118A"
"25360","positive_ctrl","50672","51632",12.713978767395,"52","52B","118","118B"
"25361","positive_ctrl","50672","51641",14.7677211761475,"52","52B","119","119A"
"25362","positive_ctrl","50672","51642",9.58902168273926,"52","52B","119","119B"
"25363","positive_ctrl","50672","51651",9.9935302734375,"52","52B","120","120A"
"25364","positive_ctrl","50672","51652",12.945125579834,"52","52B","120","120B"
"25365","positive_ctrl","50672","51661",11.3326053619385,"52","52B","121","121A"
"25366","positive_ctrl","50672","51662",11.2041015625,"52","52B","121","121B"
"25367","positive_ctrl","50672","51671",7.16305065155029,"52","52B","122","122A"
"25368","positive_ctrl","50672","51672",9.33438396453857,"52","52B","122","122B"
"25369","positive_ctrl","50672","51681",38.9423179626465,"52","52B","123","123A"
"25370","positive_ctrl","50672","51682",22.4375686645508,"52","52B","123","123B"
"25371","positive_ctrl","50672","51701",8.30628776550293,"52","52B","124","124A"
"25372","positive_ctrl","50672","51702",18.1046104431152,"52","52B","124","124B"
"25373","positive_ctrl","50672","51711",13.5731830596924,"52","52B","125","125A"
"25374","positive_ctrl","50672","51712",9.33553886413574,"52","52B","125","125B"
"25375","positive_ctrl","50672","51721",17.6210517883301,"52","52B","126","126A"
"25376","positive_ctrl","50672","51722",30.3750877380371,"52","52B","126","126B"
"25377","positive_ctrl","50672","51751",22.4806289672852,"52","52B","127","127A"
"25378","positive_ctrl","50672","51752",16.1581516265869,"52","52B","127","127B"
"25379","positive_ctrl","50672","51781",7.66863059997559,"52","52B","128","128A"
"25380","positive_ctrl","50672","51782",9.17320442199707,"52","52B","128","128B"
"25381","positive_ctrl","50672","51791",41.1802520751953,"52","52B","129","129A"
"25382","positive_ctrl","50672","51792",36.8970184326172,"52","52B","129","129B"
"25383","positive_ctrl","50672","51801",22.7949409484863,"52","52B","130","130A"
"25384","positive_ctrl","50672","51802",43.0093154907227,"52","52B","130","130B"
"25385","positive_ctrl","50672","51861",7.201340675354,"52","52B","131","131A"
"25386","positive_ctrl","50672","51862",7.50409460067749,"52","52B","131","131B"
"25387","positive_ctrl","50672","51881",15.0965957641602,"52","52B","132","132A"
"25388","positive_ctrl","50672","51882",17.1861114501953,"52","52B","132","132B"
"25389","positive_ctrl","50672","51901",17.3625946044922,"52","52B","133","133A"
"25390","positive_ctrl","50672","51902",13.2033433914185,"52","52B","133","133B"
"25391","positive_ctrl","50672","51931",19.2024154663086,"52","52B","134","134A"
"25392","positive_ctrl","50672","51932",5.96554517745972,"52","52B","134","134B"
"25393","positive_ctrl","50672","51941",15.6474056243896,"52","52B","135","135A"
"25394","positive_ctrl","50672","51942",19.1346855163574,"52","52B","135","135B"
"25395","positive_ctrl","50672","51981",18.1077575683594,"52","52B","136","136A"
"25396","positive_ctrl","50672","51982",8.09511852264404,"52","52B","136","136B"
"25397","positive_ctrl","50672","52011",17.2506198883057,"52","52B","137","137A"
"25398","positive_ctrl","50672","52012",28.1910533905029,"52","52B","137","137B"
"25399","positive_ctrl","50672","52051",8.73116397857666,"52","52B","138","138A"
"25400","positive_ctrl","50672","52052",5.47149562835693,"52","52B","138","138B"
"25401","positive_ctrl","50672","52071",13.30211353302,"52","52B","139","139A"
"25402","positive_ctrl","50672","52072",11.5992364883423,"52","52B","139","139B"
"25403","positive_ctrl","50672","52081",7.73402166366577,"52","52B","140","140A"
"25404","positive_ctrl","50672","52082",9.22187900543213,"52","52B","140","140B"
"25405","positive_ctrl","50672","52101",18.2796230316162,"52","52B","141","141A"
"25406","positive_ctrl","50672","52102",9.98115062713623,"52","52B","141","141B"
"25407","positive_ctrl","50672","52121",8.34963130950928,"52","52B","142","142A"
"25408","positive_ctrl","50672","52122",5.66365480422974,"52","52B","142","142B"
"25409","positive_ctrl","50672","52131",6.01134824752808,"52","52B","143","143A"
"25410","positive_ctrl","50672","52132",8.14176559448242,"52","52B","143","143B"
"25411","positive_ctrl","50672","52171",9.04793357849121,"52","52B","144","144A"
"25412","positive_ctrl","50672","52172",13.7793197631836,"52","52B","144","144B"
"25413","positive_ctrl","50672","52181",38.8437080383301,"52","52B","145","145A"
"25414","positive_ctrl","50672","52182",46.9412422180176,"52","52B","145","145B"
"25415","positive_ctrl","50672","52191",14.6501274108887,"52","52B","146","146A"
"25416","positive_ctrl","50672","52192",6.39519453048706,"52","52B","146","146B"
"25417","positive_ctrl","50672","52201",6.44055843353271,"52","52B","147","147A"
"25418","positive_ctrl","50672","52202",18.7063617706299,"52","52B","147","147B"
"25419","positive_ctrl","50672","52261",8.74062061309814,"52","52B","148","148A"
"25420","positive_ctrl","50672","52262",16.3054370880127,"52","52B","148","148B"
"25421","positive_ctrl","50681","50691",16.5145835876465,"53","53A","54","54A"
"25422","positive_ctrl","50681","50692",27.8032665252686,"53","53A","54","54B"
"25423","positive_ctrl","50681","50701",14.2691669464111,"53","53A","55","55A"
"25424","positive_ctrl","50681","50702",6.61949443817139,"53","53A","55","55B"
"25425","positive_ctrl","50681","50721",16.6414527893066,"53","53A","56","56A"
"25426","positive_ctrl","50681","50722",16.9039764404297,"53","53A","56","56B"
"25427","positive_ctrl","50681","50731",20.1191558837891,"53","53A","57","57A"
"25428","positive_ctrl","50681","50732",8.14908504486084,"53","53A","57","57B"
"25429","positive_ctrl","50681","50741",11.9356822967529,"53","53A","58","58A"
"25430","positive_ctrl","50681","50742",5.92652130126953,"53","53A","58","58B"
"25431","positive_ctrl","50681","50751",19.1879501342773,"53","53A","59","59A"
"25432","positive_ctrl","50681","50752",19.254789352417,"53","53A","59","59B"
"25433","positive_ctrl","50681","50771",54.5477447509766,"53","53A","60","60A"
"25434","positive_ctrl","50681","50772",21.2123012542725,"53","53A","60","60B"
"25435","positive_ctrl","50681","50781",14.906888961792,"53","53A","61","61A"
"25436","positive_ctrl","50681","50782",19.581485748291,"53","53A","61","61B"
"25437","positive_ctrl","50681","50791",16.6894302368164,"53","53A","62","62A"
"25438","positive_ctrl","50681","50792",11.1112060546875,"53","53A","62","62B"
"25439","positive_ctrl","50681","50811",18.0230503082275,"53","53A","63","63A"
"25440","positive_ctrl","50681","50812",13.8158025741577,"53","53A","63","63B"
"25441","positive_ctrl","50681","50821",42.9225997924805,"53","53A","64","64A"
"25442","positive_ctrl","50681","50822",51.6659927368164,"53","53A","64","64B"
"25443","positive_ctrl","50681","50831",26.6595115661621,"53","53A","65","65A"
"25444","positive_ctrl","50681","50832",32.5657501220703,"53","53A","65","65B"
"25445","positive_ctrl","50681","50841",12.4275674819946,"53","53A","66","66A"
"25446","positive_ctrl","50681","50842",10.3222389221191,"53","53A","66","66B"
"25447","positive_ctrl","50681","50851",18.5330333709717,"53","53A","67","67A"
"25448","positive_ctrl","50681","50852",19.8245964050293,"53","53A","67","67B"
"25449","positive_ctrl","50681","50861",33.3617782592773,"53","53A","68","68A"
"25450","positive_ctrl","50681","50862",27.8847274780273,"53","53A","68","68B"
"25451","positive_ctrl","50681","50871",42.6326179504395,"53","53A","69","69A"
"25452","positive_ctrl","50681","50872",47.8449974060059,"53","53A","69","69B"
"25453","positive_ctrl","50681","50881",3.83991742134094,"53","53A","70","70A"
"25454","positive_ctrl","50681","50882",12.2880859375,"53","53A","70","70B"
"25455","positive_ctrl","50681","50891",10.4259357452393,"53","53A","71","71A"
"25456","positive_ctrl","50681","50892",28.24680519104,"53","53A","71","71B"
"25457","positive_ctrl","50681","50901",18.2895240783691,"53","53A","72","72A"
"25458","positive_ctrl","50681","50902",12.050537109375,"53","53A","72","72B"
"25459","positive_ctrl","50681","50951",24.1026496887207,"53","53A","73","73A"
"25460","positive_ctrl","50681","50952",12.0100517272949,"53","53A","73","73B"
"25461","positive_ctrl","50681","50981",16.3599472045898,"53","53A","74","74A"
"25462","positive_ctrl","50681","50982",36.7348327636719,"53","53A","74","74B"
"25463","positive_ctrl","50681","50991",49.6369895935059,"53","53A","75","75A"
"25464","positive_ctrl","50681","50992",38.1188049316406,"53","53A","75","75B"
"25465","positive_ctrl","50681","51001",19.5725040435791,"53","53A","76","76A"
"25466","positive_ctrl","50681","51002",13.4462776184082,"53","53A","76","76B"
"25467","positive_ctrl","50681","51021",22.2664794921875,"53","53A","77","77A"
"25468","positive_ctrl","50681","51022",5.69035768508911,"53","53A","77","77B"
"25469","positive_ctrl","50681","51041",10.7356557846069,"53","53A","78","78A"
"25470","positive_ctrl","50681","51042",9.40944957733154,"53","53A","78","78B"
"25471","positive_ctrl","50681","51051",54.3097190856934,"53","53A","79","79A"
"25472","positive_ctrl","50681","51052",39.1630783081055,"53","53A","79","79B"
"25473","positive_ctrl","50681","51061",11.8137235641479,"53","53A","80","80A"
"25474","positive_ctrl","50681","51062",12.3981218338013,"53","53A","80","80B"
"25475","positive_ctrl","50681","51091",19.9027900695801,"53","53A","81","81A"
"25476","positive_ctrl","50681","51092",12.6146574020386,"53","53A","81","81B"
"25477","positive_ctrl","50681","51101",36.8246421813965,"53","53A","82","82A"
"25478","positive_ctrl","50681","51102",36.8262023925781,"53","53A","82","82B"
"25479","positive_ctrl","50681","51111",16.8942756652832,"53","53A","83","83A"
"25480","positive_ctrl","50681","51112",18.1045913696289,"53","53A","83","83B"
"25481","positive_ctrl","50681","51121",33.7010726928711,"53","53A","84","84A"
"25482","positive_ctrl","50681","51122",27.0806999206543,"53","53A","84","84B"
"25483","positive_ctrl","50681","51131",14.0074787139893,"53","53A","85","85A"
"25484","positive_ctrl","50681","51132",13.6890707015991,"53","53A","85","85B"
"25485","positive_ctrl","50681","51141",14.2473697662354,"53","53A","86","86A"
"25486","positive_ctrl","50681","51142",27.3893527984619,"53","53A","86","86B"
"25487","positive_ctrl","50681","51161",41.8251914978027,"53","53A","87","87A"
"25488","positive_ctrl","50681","51162",32.4920043945312,"53","53A","87","87B"
"25489","positive_ctrl","50681","51171",23.2483310699463,"53","53A","88","88A"
"25490","positive_ctrl","50681","51172",20.252103805542,"53","53A","88","88B"
"25491","positive_ctrl","50681","51181",23.9783496856689,"53","53A","89","89A"
"25492","positive_ctrl","50681","51182",18.0829524993896,"53","53A","89","89B"
"25493","positive_ctrl","50681","51191",14.6940011978149,"53","53A","90","90A"
"25494","positive_ctrl","50681","51192",21.0324764251709,"53","53A","90","90B"
"25495","positive_ctrl","50681","51221",19.7603931427002,"53","53A","91","91A"
"25496","positive_ctrl","50681","51222",34.6092834472656,"53","53A","91","91B"
"25497","positive_ctrl","50681","51261",21.3784637451172,"53","53A","92","92A"
"25498","positive_ctrl","50681","51262",29.3002490997314,"53","53A","92","92B"
"25499","positive_ctrl","50681","51271",8.72799491882324,"53","53A","93","93A"
"25500","positive_ctrl","50681","51272",17.2187461853027,"53","53A","93","93B"
"25501","positive_ctrl","50681","51291",13.8436450958252,"53","53A","94","94A"
"25502","positive_ctrl","50681","51292",44.9183921813965,"53","53A","94","94B"
"25503","positive_ctrl","50681","51301",58.8360061645508,"53","53A","95","95A"
"25504","positive_ctrl","50681","51302",30.6183776855469,"53","53A","95","95B"
"25505","positive_ctrl","50681","51341",39.6370239257812,"53","53A","96","96A"
"25506","positive_ctrl","50681","51342",19.257719039917,"53","53A","96","96B"
"25507","positive_ctrl","50681","51351",14.4851732254028,"53","53A","97","97A"
"25508","positive_ctrl","50681","51352",20.534839630127,"53","53A","97","97B"
"25509","positive_ctrl","50681","51361",27.3815517425537,"53","53A","98","98A"
"25510","positive_ctrl","50681","51362",25.4992485046387,"53","53A","98","98B"
"25511","positive_ctrl","50681","51381",7.89625120162964,"53","53A","99","99A"
"25512","positive_ctrl","50681","51382",16.2578163146973,"53","53A","99","99B"
"25513","positive_ctrl","50681","51401",8.70306873321533,"53","53A","100","100A"
"25514","positive_ctrl","50681","51402",9.17120265960693,"53","53A","100","100B"
"25515","positive_ctrl","50681","51411",64.6993789672852,"53","53A","101","101A"
"25516","positive_ctrl","50681","51412",69.4215545654297,"53","53A","101","101B"
"25517","positive_ctrl","50681","51431",26.8920307159424,"53","53A","102","102A"
"25518","positive_ctrl","50681","51432",11.224365234375,"53","53A","102","102B"
"25519","positive_ctrl","50681","51441",19.4015827178955,"53","53A","103","103A"
"25520","positive_ctrl","50681","51442",18.1965255737305,"53","53A","103","103B"
"25521","positive_ctrl","50681","51451",18.8306045532227,"53","53A","104","104A"
"25522","positive_ctrl","50681","51452",35.3061714172363,"53","53A","104","104B"
"25523","positive_ctrl","50681","51461",15.5065622329712,"53","53A","105","105A"
"25524","positive_ctrl","50681","51462",20.0884647369385,"53","53A","105","105B"
"25525","positive_ctrl","50681","51471",16.3411083221436,"53","53A","106","106A"
"25526","positive_ctrl","50681","51472",13.917501449585,"53","53A","106","106B"
"25527","positive_ctrl","50681","51481",12.6685962677002,"53","53A","107","107A"
"25528","positive_ctrl","50681","51482",8.21494674682617,"53","53A","107","107B"
"25529","positive_ctrl","50681","51491",12.5927867889404,"53","53A","108","108A"
"25530","positive_ctrl","50681","51492",20.1190528869629,"53","53A","108","108B"
"25531","positive_ctrl","50681","51531",33.2367286682129,"53","53A","109","109A"
"25532","positive_ctrl","50681","51532",10.8787431716919,"53","53A","109","109B"
"25533","positive_ctrl","50681","51541",14.3049983978271,"53","53A","110","110A"
"25534","positive_ctrl","50681","51542",24.6939067840576,"53","53A","110","110B"
"25535","positive_ctrl","50681","51551",16.4626312255859,"53","53A","111","111A"
"25536","positive_ctrl","50681","51552",26.5417156219482,"53","53A","111","111B"
"25537","positive_ctrl","50681","51561",32.5226707458496,"53","53A","112","112A"
"25538","positive_ctrl","50681","51562",21.0756244659424,"53","53A","112","112B"
"25539","positive_ctrl","50681","51571",11.6279067993164,"53","53A","113","113A"
"25540","positive_ctrl","50681","51572",22.7529125213623,"53","53A","113","113B"
"25541","positive_ctrl","50681","51581",46.2142715454102,"53","53A","114","114A"
"25542","positive_ctrl","50681","51582",16.1447467803955,"53","53A","114","114B"
"25543","positive_ctrl","50681","51591",43.5788459777832,"53","53A","115","115A"
"25544","positive_ctrl","50681","51592",53.0887413024902,"53","53A","115","115B"
